time,latitude,longitude,depth,mag,magNst,rms,id,updated,place
2020-04-02T01:56:55.068Z,44.2506,-115.2615,10,2.5,28,0.47,us70008l4x,2020-06-21T00:54:36.040Z,"65km NE of Idaho City, Idaho"
2020-04-02T01:12:31.941Z,43.4546,-114.894,10,2.6,28,0.51,us70008l41,2020-06-21T00:54:36.040Z,"14km NW of Fairfield, Idaho"
2020-04-02T01:06:12.475Z,44.2248,-115.1009,10,2.8,40,0.96,us70008l3v,2020-06-21T00:54:36.040Z,"73km NE of Idaho City, Idaho"
2020-04-02T01:00:18.096Z,44.374,-115.1108,10,2.6,60,0.46,us70008l3k,2020-06-21T00:54:36.040Z,"71km WSW of Challis, Idaho"
2020-04-02T00:56:05.805Z,44.4807,-115.2121,10,2.6,54,0.94,us70008l3i,2020-06-21T00:54:36.040Z,"66km E of Cascade, Idaho"
2020-04-01T23:56:38.996Z,44.3956,-115.1816,10,2.8,68,0.93,us70008l2g,2020-06-21T00:54:36.040Z,"69km E of Cascade, Idaho"
2020-04-01T22:45:05.462Z,44.5111,-115.2369,10,2.6,54,0.61,us70008l0b,2020-06-21T00:54:35.040Z,"64km E of Cascade, Idaho"
2020-04-01T22:29:04.024Z,44.387,-115.1715,10,2.5,32,0.7,us70008l0s,2020-06-21T00:54:35.040Z,"70km ESE of Cascade, Idaho"
2020-04-01T22:09:59.758Z,44.4593,-115.1971,10,2.6,44,0.88,us70008kz4,2020-06-21T00:54:35.040Z,"67km E of Cascade, Idaho"
2020-04-01T21:54:37.960Z,44.3186,-115.1032,10,2.6,46,0.99,us70008kys,2020-06-21T00:54:35.040Z,"72km WSW of Challis, Idaho"
2020-04-01T21:14:11.547Z,44.3496,-115.2172,10,2.6,46,1.17,us70008kxi,2020-06-21T00:54:35.040Z,"68km ESE of Cascade, Idaho"
2020-04-01T21:03:19.765Z,44.5019,-115.1771,10,3.7,27,0.76,us70008kx6,2020-06-21T00:54:35.040Z,"68km E of Cascade, Idaho"
2020-04-01T20:49:12.526Z,44.3714,-115.1716,10,3.5,9,1.19,us70008kwj,2020-06-21T00:54:35.040Z,"71km ESE of Cascade, Idaho"
2020-04-01T20:45:02.316Z,44.3548,-115.2195,10,2.5,32,0.71,us70008kw6,2020-06-21T00:54:35.040Z,"67km ESE of Cascade, Idaho"
2020-04-01T19:55:47.761Z,44.3466,-115.1496,10,3.1,90,0.69,us70008kug,2020-06-21T00:54:34.040Z,"73km ESE of Cascade, Idaho"
2020-04-01T19:40:18.779Z,44.4008,-115.1825,10,3.5,9,0.61,us70008ktu,2020-06-21T00:54:34.040Z,"69km E of Cascade, Idaho"
2020-04-01T19:38:22.998Z,44.3608,-115.1281,10,2.9,62,1.19,us70008kts,2020-06-21T00:54:34.040Z,"73km WSW of Challis, Idaho"
2020-04-01T18:56:20.157Z,44.4712,-115.2488,10,2.8,44,0.41,us70008ksg,2020-06-21T00:54:34.040Z,"63km E of Cascade, Idaho"
2020-04-01T18:38:57.906Z,44.3402,-115.1412,10,2.7,56,0.84,us70008krm,2020-06-21T00:54:33.040Z,"74km WSW of Challis, Idaho"
2020-04-01T18:04:21.791Z,44.4139,-115.1742,10,2.7,30,1.21,us70008krh,2020-06-21T00:54:33.040Z,"69km E of Cascade, Idaho"
2020-04-01T17:51:05.750Z,44.4871,-115.2269,10,3.1,86,0.78,us70008kpc,2020-06-21T00:54:33.040Z,"64km E of Cascade, Idaho"
2020-04-01T17:43:38.614Z,44.2884,-115.2069,10,2.6,50,1.08,us70008kp6,2020-06-21T00:54:33.040Z,"71km ESE of Cascade, Idaho"
2020-04-01T17:40:31.656Z,44.4952,-115.2221,10,2.5,44,1.09,us70008kp3,2020-06-21T00:54:33.040Z,"65km E of Cascade, Idaho"
2020-04-01T17:17:40.821Z,44.2912,-115.2195,10,2.6,48,1.08,us70008kn7,2020-06-21T00:54:33.040Z,"70km ESE of Cascade, Idaho"
2020-04-01T16:58:14.150Z,44.3362,-115.2373,10,2.7,32,1.01,us70008klj,2020-06-21T00:54:33.040Z,"67km ESE of Cascade, Idaho"
2020-04-01T16:11:37.691Z,44.3598,-115.2066,10,2.9,44,0.44,us70008kjw,2020-06-21T00:54:32.040Z,"68km ESE of Cascade, Idaho"
2020-04-01T16:08:48.012Z,44.3629,-115.2068,10,2.9,56,0.91,us70008kjs,2020-06-21T00:54:32.040Z,"68km ESE of Cascade, Idaho"
2020-04-01T16:01:40.748Z,44.276,-115.1203,10,3.4,80,0.55,us70008kjl,2020-06-21T00:54:32.040Z,"75km WSW of Challis, Idaho"
2020-04-01T15:44:24.440Z,45.02733333,-122.5838333,13.62,2.57,14,0.22,uw61589702,2020-06-21T00:54:32.040Z,"12km S of Molalla, Oregon"
2020-04-01T15:35:16.427Z,44.3522,-115.1911,12.72,3,52,0.55,us70008kix,2020-06-21T00:54:32.040Z,"70km ESE of Cascade, Idaho"
2020-04-01T15:21:04.872Z,44.4258,-115.2764,10,2.8,50,1.07,us70008kie,2020-06-21T00:54:32.040Z,"61km E of Cascade, Idaho"
2020-04-01T14:58:10.366Z,44.4547,-115.2065,10,2.7,48,0.73,us70008khr,2020-06-21T00:54:32.040Z,"66km E of Cascade, Idaho"
2020-04-01T14:47:28.764Z,44.3023,-115.2139,10,2.6,40,0.86,us70008khh,2020-06-21T00:54:32.040Z,"70km ESE of Cascade, Idaho"
2020-04-01T13:54:31.808Z,44.4644,-115.166,10,2.9,44,0.2,us70008kg2,2020-06-21T00:54:32.040Z,"69km E of Cascade, Idaho"
2020-04-01T13:30:08.294Z,44.3727,-115.2172,10,3.9,24,0.53,us70008kf3,2020-06-21T00:54:32.040Z,"67km ESE of Cascade, Idaho"
2020-04-01T13:28:26.527Z,44.2945,-115.2571,12.05,3.2,40,0.58,us70008kez,2020-06-21T00:54:32.040Z,"67km ESE of Cascade, Idaho"
2020-04-01T13:15:28.681Z,44.3299,-115.1478,5.11,2.5,44,0.97,us70008khs,2020-06-21T00:54:32.040Z,"74km ESE of Cascade, Idaho"
2020-04-01T12:46:21.640Z,44.2752,-115.0833,10,2.7,66,0.68,us70008kdn,2020-06-21T00:54:32.040Z,"72km WSW of Challis, Idaho"
2020-04-01T12:40:11.248Z,44.4609,-115.2389,10,3,42,0.97,us70008kgr,2020-06-21T00:54:32.040Z,"64km E of Cascade, Idaho"
2020-04-01T12:35:47.133Z,44.3264,-115.2236,10,3,84,0.65,us70008kde,2020-06-21T00:54:31.040Z,"68km ESE of Cascade, Idaho"
2020-04-01T12:30:27.470Z,44.3316,-115.0712,10,2.9,46,0.21,us70008kdc,2020-06-21T00:54:31.040Z,"69km WSW of Challis, Idaho"
2020-04-01T12:26:06.659Z,44.3978,-115.2,10,2.8,62,0.92,us70008kd5,2020-06-21T00:54:31.040Z,"68km E of Cascade, Idaho"
2020-04-01T12:17:50.929Z,44.3133,-115.2234,8.62,3,88,0.59,us70008kcy,2020-06-21T00:54:31.040Z,"68km ESE of Cascade, Idaho"
2020-04-01T12:05:51.478Z,44.3082,-115.1082,10,2.9,78,0.91,us70008kcl,2020-06-21T00:54:31.040Z,"73km WSW of Challis, Idaho"
2020-04-01T11:38:52.254Z,44.3879,-115.1603,10,2.8,60,0.85,us70008kc5,2020-06-21T00:54:31.040Z,"71km E of Cascade, Idaho"
2020-04-01T11:24:08.497Z,44.3901,-115.1672,10,2.5,34,0.83,us70008kbx,2020-06-21T00:54:31.040Z,"71km E of Cascade, Idaho"
2020-04-01T11:08:17.991Z,44.2741,-115.1122,8.55,2.7,52,0.66,us70008kbq,2020-06-21T00:54:31.040Z,"74km WSW of Challis, Idaho"
2020-04-01T10:57:37.148Z,44.2738,-115.1802,10,3.6,17,0.72,us70008kbi,2020-06-21T00:54:31.040Z,"72km NE of Idaho City, Idaho"
2020-04-01T10:52:17.124Z,44.3678,-115.1733,10,2.8,38,0.33,us70008kbb,2020-06-21T00:54:31.040Z,"71km ESE of Cascade, Idaho"
2020-04-01T10:39:30.089Z,44.3677,-115.1942,10,3,46,0.85,us70008kb3,2020-06-21T00:54:31.040Z,"69km ESE of Cascade, Idaho"
2020-04-01T10:33:40.468Z,44.3819,-115.1866,10,3.2,82,0.82,us70008kaz,2020-06-21T00:54:31.040Z,"69km ESE of Cascade, Idaho"
2020-04-01T10:11:48.344Z,44.3046,-115.066,10,3,32,0.57,us70008kan,2020-06-21T00:54:31.040Z,"70km WSW of Challis, Idaho"
2020-04-01T09:54:04.363Z,44.3104,-115.1043,10,2.6,54,1.06,us70008k94,2020-06-21T00:54:31.040Z,"72km WSW of Challis, Idaho"
2020-04-01T09:49:32.104Z,44.3014,-115.1071,10,3.1,82,0.82,us70008k8y,2020-06-21T00:54:30.040Z,"73km WSW of Challis, Idaho"
2020-04-01T08:48:03.129Z,44.317,-115.1269,10,3.3,8,0.92,us70008k78,2020-06-21T00:54:30.040Z,"74km WSW of Challis, Idaho"
2020-04-01T08:35:06.254Z,44.4334,-115.2809,10,3,50,1.13,us70008k6y,2020-06-21T00:54:30.040Z,"61km E of Cascade, Idaho"
2020-04-01T08:20:43.017Z,44.4869,-115.2258,10,2.9,58,1.04,us70008k6e,2020-06-21T00:54:30.040Z,"64km E of Cascade, Idaho"
2020-04-01T08:15:39.949Z,44.3576,-114.9346,10,2.8,28,0.73,us70008k6a,2020-06-21T00:54:30.040Z,"58km WSW of Challis, Idaho"
2020-04-01T08:09:43.427Z,44.2752,-115.2129,12.49,2.9,64,1.24,us70008k63,2020-06-21T00:54:30.040Z,"70km NE of Idaho City, Idaho"
2020-04-01T08:08:04.573Z,44.2376,-115.2408,10,2.6,10,0.67,us70008k61,2020-06-21T00:54:30.040Z,"65km NE of Idaho City, Idaho"
2020-04-01T08:04:45.261Z,44.3593,-115.3711,10,2.7,40,0.9,us70008k5s,2020-06-21T00:54:30.040Z,"56km ESE of Cascade, Idaho"
2020-04-01T07:49:09.507Z,44.4613,-115.2501,10,2.9,48,1.18,us70008k59,2020-06-21T00:54:30.040Z,"63km E of Cascade, Idaho"
2020-04-01T07:47:34.597Z,44.297,-115.1404,10,2.7,36,0.72,us70008k57,2020-06-21T00:54:30.040Z,"75km WSW of Challis, Idaho"
2020-04-01T07:42:25.473Z,44.3811,-115.1898,9.32,3.2,74,1.2,us70008k54,2020-06-21T00:54:30.040Z,"69km ESE of Cascade, Idaho"
2020-04-01T07:25:58.421Z,44.2417,-115.0713,10,2.6,38,1.13,us70008k4b,2020-06-21T00:54:30.040Z,"73km WSW of Challis, Idaho"
2020-04-01T07:19:40.303Z,44.2355,-115.2674,10,2.7,50,1.07,us70008k5a,2020-06-21T00:54:29.040Z,"64km NE of Idaho City, Idaho"
2020-04-01T07:15:04.806Z,44.3223,-115.1205,10.81,2.7,52,0.9,us70008k42,2020-06-21T00:54:29.040Z,"73km WSW of Challis, Idaho"
2020-04-01T07:09:53.964Z,44.4053,-115.2267,10,3.1,76,0.85,us70008k3t,2020-06-21T00:54:29.040Z,"66km E of Cascade, Idaho"
2020-04-01T06:54:26.464Z,44.4828,-115.212,10,2.7,10,0.65,us70008k2t,2020-06-21T00:54:29.040Z,"66km E of Cascade, Idaho"
2020-04-01T06:50:31.124Z,44.3311,-115.1586,12.67,2.6,48,1.27,us70008k2m,2020-06-21T00:54:29.040Z,"73km ESE of Cascade, Idaho"
2020-04-01T06:34:56.872Z,44.487,-115.2455,10.21,2.9,44,1,us70008k20,2020-06-21T00:54:29.040Z,"63km E of Cascade, Idaho"
2020-04-01T06:31:56.729Z,44.3981,-115.2108,10,3.3,70,0.86,us70008k1x,2020-06-21T00:54:29.040Z,"67km E of Cascade, Idaho"
2020-04-01T06:12:38.033Z,44.2933,-115.1845,10,2.8,52,1.01,us70008k1f,2020-06-21T00:54:29.040Z,"72km ESE of Cascade, Idaho"
2020-04-01T06:09:38.982Z,44.3607,-115.2271,10,2.7,32,0.52,us70008k1d,2020-06-21T00:54:29.040Z,"67km ESE of Cascade, Idaho"
2020-04-01T06:06:13.561Z,44.3255,-115.1791,10,3,52,0.93,us70008k12,2020-06-21T00:54:29.040Z,"71km ESE of Cascade, Idaho"
2020-04-01T05:50:54.030Z,44.3551,-115.2299,10,3.6,8,0.95,us70008k0k,2020-06-21T00:54:29.040Z,"67km ESE of Cascade, Idaho"
2020-04-01T05:49:51.844Z,44.3496,-115.1742,10,2.6,10,1,us70008k0i,2020-06-21T00:54:29.040Z,"71km ESE of Cascade, Idaho"
2020-04-01T05:40:00.062Z,44.2491,-115.1775,10,2.7,46,0.91,us70008k0d,2020-06-21T00:54:29.040Z,"70km NE of Idaho City, Idaho"
2020-04-01T05:17:29.821Z,44.7131,-115.3426,10,3.5,56,1.22,us70008jzq,2020-06-21T00:54:29.040Z,"59km ENE of Cascade, Idaho"
2020-04-01T05:15:31.284Z,44.3892,-115.2158,10,3.2,60,0.65,us70008jzn,2020-06-21T00:54:29.040Z,"67km ESE of Cascade, Idaho"
2020-04-01T05:07:21.751Z,44.4085,-115.1291,10,3.8,65,0.95,us70008jzf,2020-06-21T00:54:29.040Z,"72km W of Challis, Idaho"
2020-04-01T04:58:26.748Z,44.3639,-115.0986,10,2.6,36,0.78,us70008jz1,2020-06-21T00:54:29.040Z,"70km WSW of Challis, Idaho"
2020-04-01T04:08:55.154Z,44.2986,-115.1943,10,3.4,80,0.59,us70008jxb,2020-06-21T00:54:28.040Z,"71km ESE of Cascade, Idaho"
2020-04-01T04:07:52.670Z,44.4126,-115.2496,6.65,3.3,18,0.92,us70008jx8,2020-06-21T00:54:28.040Z,"64km E of Cascade, Idaho"
2020-04-01T03:49:26.020Z,44.3181,-115.0525,10,3.1,100,0.82,us70008jwm,2020-06-21T00:54:28.040Z,"68km WSW of Challis, Idaho"
2020-04-01T03:37:48.115Z,44.3933,-115.1814,10,3.4,102,0.34,us70008jwi,2020-06-21T00:54:28.040Z,"69km E of Cascade, Idaho"
2020-04-01T03:31:02.958Z,44.3561,-115.1847,10,3.1,76,0.83,us70008jwd,2020-06-21T00:54:28.040Z,"70km ESE of Cascade, Idaho"
2020-04-01T03:21:09.698Z,44.3613,-115.1393,10,3.6,2,0.85,us70008jw2,2020-06-21T00:54:28.040Z,"73km WSW of Challis, Idaho"
2020-04-01T03:10:05.606Z,44.4632,-115.1761,10,2.6,46,0.69,us70008jvt,2020-06-21T00:54:28.040Z,"69km E of Cascade, Idaho"
2020-04-01T03:06:28.614Z,44.3204,-115.1271,10,2.5,28,0.38,us70008jvr,2020-06-21T00:54:28.040Z,"74km WSW of Challis, Idaho"
2020-04-01T03:03:04.852Z,44.3791,-115.1584,10,2.7,44,0.84,us70008jvq,2020-06-21T00:54:28.040Z,"71km ESE of Cascade, Idaho"
2020-04-01T02:56:41.941Z,44.357,-115.1646,10,3.3,96,1.15,us70008jvh,2020-06-21T00:54:28.040Z,"72km ESE of Cascade, Idaho"
2020-04-01T02:50:09.318Z,44.3462,-115.1773,10,3.3,102,0.82,us70008jva,2020-06-21T00:54:28.040Z,"71km ESE of Cascade, Idaho"
2020-04-01T02:44:49.546Z,44.3239,-115.1926,10,3.3,108,0.89,us70008jv4,2020-06-21T00:54:28.040Z,"70km ESE of Cascade, Idaho"
2020-04-01T02:33:59.638Z,44.391,-115.1748,10,2.6,30,1,us70008juw,2020-06-21T00:54:28.040Z,"70km E of Cascade, Idaho"
2020-04-01T02:23:26.699Z,44.3232,-115.1185,13.89,4,21,0.46,us70008juh,2020-06-21T00:54:27.040Z,"73km WSW of Challis, Idaho"
2020-04-01T02:21:58.160Z,44.3302,-115.1566,10,3.6,54,0.63,us70008juc,2020-06-21T00:54:27.040Z,"73km ESE of Cascade, Idaho"
2020-04-01T02:09:04.810Z,44.3437,-115.167,6.51,4.4,62,0.75,us70008jtv,2020-06-21T00:54:27.040Z,"72km ESE of Cascade, Idaho"
2020-04-01T02:08:20.873Z,44.4958,-115.1985,7.32,3.1,6,0.74,us70008juy,2020-06-21T00:54:27.040Z,"67km E of Cascade, Idaho"
2020-04-01T02:05:15.116Z,44.3545,-115.1814,10,3.3,64,1.08,us70008jtt,2020-06-21T00:54:27.040Z,"70km ESE of Cascade, Idaho"
2020-04-01T02:03:36.502Z,44.3855,-115.2046,10,2.9,50,0.83,us70008juv,2020-06-21T00:54:27.040Z,"68km ESE of Cascade, Idaho"
2020-04-01T01:51:10.767Z,44.3907,-115.1799,10,3.1,68,0.78,us70008jte,2020-06-21T00:54:27.040Z,"70km E of Cascade, Idaho"
2020-04-01T01:47:17.969Z,44.3113,-115.0869,10,3.4,72,1.01,us70008jta,2020-06-21T00:54:27.040Z,"71km WSW of Challis, Idaho"
2020-04-01T01:44:17.899Z,44.3738,-115.2188,10,3.3,64,1.17,us70008jt5,2020-06-21T00:54:27.040Z,"67km ESE of Cascade, Idaho"
2020-04-01T01:27:40.296Z,44.3548,-115.2394,10,3.1,60,0.54,us70008jsx,2020-06-21T00:54:27.040Z,"66km ESE of Cascade, Idaho"
2020-04-01T01:23:28.623Z,44.4782,-115.1991,10,3.2,104,1.03,us70008jsv,2020-06-21T00:54:27.040Z,"67km E of Cascade, Idaho"
2020-04-01T01:13:33.281Z,44.3528,-115.1436,10,3.3,64,0.89,us70008jsp,2020-06-21T00:54:27.040Z,"73km ESE of Cascade, Idaho"
2020-04-01T01:10:12.903Z,44.3086,-115.1602,10,3.2,66,1.22,us70008jsn,2020-06-21T00:54:27.040Z,"73km ESE of Cascade, Idaho"
2020-04-01T01:03:02.349Z,44.3106,-115.1808,10,3.5,102,0.6,us70008jsi,2020-06-21T00:54:27.040Z,"72km ESE of Cascade, Idaho"
2020-04-01T01:01:11.280Z,44.4081,-115.1717,10,3.1,32,0.74,us70008jt1,2020-06-21T00:54:27.040Z,"70km E of Cascade, Idaho"
2020-04-01T00:49:50.871Z,44.4186,-115.2208,10,3.4,76,1.05,us70008jsb,2020-06-21T00:54:27.040Z,"66km E of Cascade, Idaho"
2020-04-01T00:27:41.034Z,44.3232,-115.1673,10,4.8,8,0.81,us70008js1,2020-06-21T00:54:27.040Z,"72km ESE of Cascade, Idaho"
2020-04-01T00:04:17.748Z,37.3584,-114.3694,12.8,2.7,3,0.1419,nn00720845,2020-06-24T23:03:53.074Z,"32km SSE of Caliente, Nevada"
2020-04-01T00:01:45.815Z,44.3055,-115.2115,10,3.6,29,1.04,us70008jrg,2020-06-21T00:54:27.040Z,"70km ESE of Cascade, Idaho"
2020-03-31T23:52:30.781Z,44.4646,-115.1175,12.06,6.5,212,0.66,us70008jr5,2020-09-30T00:02:36.892Z,"70km W of Challis, Idaho"
2020-03-31T23:18:39.580Z,47.37583333,-117.8541667,-0.46,2.51,8,0.13,uw61588697,2020-04-05T19:54:19.620Z,"24km WSW of Cheney, Washington"
2020-03-31T13:53:48.240Z,32.829,-115.4673333,11.19,2.69,45,0.28,ci39122359,2020-06-13T18:44:55.040Z,"8km WNW of Holtville, CA"
2020-03-31T13:50:02.850Z,32.8323333,-115.4708333,11.82,2.64,39,0.26,ci39122351,2020-06-13T18:44:55.040Z,"9km WNW of Holtville, CA"
2020-03-31T01:05:38.760Z,36.3281667,-120.3476667,14.67,2.72,64,0.19,nc73361970,2020-06-13T18:44:55.040Z,"20km S of Cantua Creek, CA"
2020-03-31T00:56:48.120Z,35.4108333,-118.2203333,9.28,2.66,71,0.14,ci39121855,2020-06-13T18:44:55.040Z,"32km SE of Bodfish, CA"
2020-03-30T02:35:43.740Z,40.456,-124.8576667,24.38,2.58,27,0.16,nc73361520,2020-06-13T18:44:42.040Z,"51km WNW of Petrolia, CA"
2020-03-30T01:42:14.060Z,35.0101667,-118.502,2.3,2.51,68,0.17,ci39120671,2020-06-13T18:44:54.040Z,"14km SSW of Tehachapi, CA"
2020-03-29T20:10:14.090Z,32.5108333,-115.4583333,18.07,2.62,52,0.28,ci39120399,2020-06-13T18:44:56.040Z,"12km WSW of Puebla, B.C., MX"
2020-03-29T12:03:41.350Z,41.0593333,-125.225,23.35,2.82,42,0.25,nc73361260,2020-06-13T18:44:42.040Z,"91km W of Trinidad, CA"
2020-03-29T07:32:22.240Z,40.3296667,-125.1698333,-0.26,2.58,29,0.37,nc73361185,2020-06-13T18:44:43.040Z,"75km W of Petrolia, CA"
2020-03-28T20:56:59.930Z,40.75,-112.0645,9.4,2.5,12,0.14,uu60371032,2020-06-13T18:44:31.040Z,"4km NNE of Magna, Utah"
2020-03-28T04:57:27.740Z,40.7235,-124.4213333,23.87,2.56,30,0.11,nc73360655,2020-06-13T18:44:42.040Z,"20km W of Humboldt Hill, CA"
2020-03-27T22:42:19.980Z,36.9851667,-120.773,2.78,2.52,58,0.18,nc73360525,2020-06-24T21:10:44.591Z,"11km SE of Los Banos, CA"
2020-03-27T20:40:32.610Z,40.7415,-112.0431667,8.95,2.59,12,0.2,uu60370832,2020-07-26T00:03:11.863Z,"4km NE of Magna, Utah"
2020-03-27T05:17:20.890Z,32.7803333,-115.4475,12.04,2.6,57,0.23,ci39117567,2020-06-13T18:44:54.040Z,"7km WSW of Holtville, CA"
2020-03-27T01:46:50.060Z,34.9523333,-116.6611667,11.45,2.55,77,0.14,ci39117431,2020-06-13T18:44:54.040Z,"34km E of Barstow, CA"
2020-03-26T16:30:27.020Z,35.9146667,-117.7368333,4.05,2.64,68,0.13,ci39116647,2020-06-13T18:44:54.040Z,"16km E of Little Lake, CA"
2020-03-26T16:21:56.750Z,40.764,-111.9733333,5.6,2.95,18,0.17,uu60370437,2020-06-13T18:44:31.040Z,"6km W of Salt Lake City, Utah"
2020-03-26T16:12:42.890Z,40.7686667,-111.9726667,5.61,3.25,8,0.18,uu60370427,2020-06-13T18:44:31.040Z,"6km N of West Valley City, Utah"
2020-03-26T13:22:26.540Z,35.8568333,-117.6913333,4.94,2.62,66,0.14,ci39116415,2020-06-13T18:44:54.040Z,"21km ESE of Little Lake, CA"
2020-03-26T08:13:42.550Z,35.5955,-117.3935,6.66,3.04,86,0.12,ci39116263,2020-06-13T18:44:54.040Z,"19km S of Trona, CA"
2020-03-26T00:58:46.660Z,40.4125,-124.91,6.06,2.65,45,0.19,nc73359520,2020-06-13T18:44:42.040Z,"54km W of Petrolia, CA"
2020-03-25T17:46:53.490Z,36.9678333,-120.8035,10.35,2.89,119,0.15,nc73359240,2020-06-13T18:44:54.040Z,"11km SSE of Los Banos, CA"
2020-03-25T11:57:38.000Z,38.7903333,-122.765,2.15,4.06,3,0.08,nc73358970,2020-06-13T18:44:54.040Z,"2km NNW of The Geysers, CA"
2020-03-25T06:31:19.627Z,39.5721,-119.0699,11.1,3.3,7,0.1508,nn00720284,2020-06-21T22:06:03.105Z,"16km E of Fernley, Nevada"
2020-03-25T04:29:51.750Z,36.0991667,-117.8661667,2.25,2.89,84,0.15,ci39114751,2020-06-13T18:44:54.040Z,"10km NE of Coso Junction, CA"
2020-03-24T18:10:30.410Z,37.6353333,-118.9375,5.73,2.66,24,0.05,nc73358430,2020-06-06T20:54:16.040Z,"4km E of Mammoth Lakes, CA"
2020-03-24T17:45:27.850Z,33.8846667,-119.388,5.9,2.57,58,0.38,ci39114175,2020-06-06T20:54:16.040Z,"20km SE of Santa Cruz Is. (E end), CA"
2020-03-24T17:29:45.140Z,37.6373333,-118.9351667,5.88,2.72,22,0.04,nc73358305,2020-06-06T20:54:15.040Z,"4km E of Mammoth Lakes, CA"
2020-03-24T17:01:09.660Z,36.102,-117.8656667,2.49,2.98,95,0.15,ci39114071,2020-06-06T20:54:15.040Z,"10km NE of Coso Junction, CA"
2020-03-24T13:38:32.290Z,36.4523333,-117.977,6.51,2.82,73,0.21,ci39113839,2020-06-06T20:54:14.040Z,"17km SSE of Lone Pine, CA"
2020-03-24T11:42:09.090Z,40.7795,-112.0451667,9.13,3.08,19,0.17,uu60369642,2020-06-06T20:54:14.040Z,"8km NNE of Magna, Utah"
2020-03-23T14:12:50.270Z,40.7375,-112.0823333,10.68,2.89,14,0.17,uu60369347,2020-09-04T06:35:51.959Z,"3km N of Magna, Utah"
2020-03-23T10:07:55.600Z,40.3091667,-124.672,16.11,3.49,4,0.21,nc73357735,2020-06-06T20:54:10.040Z,"33km W of Petrolia, CA"
2020-03-23T05:53:57.260Z,35.9555,-117.363,0.94,4.32,6,0.18,ci39111991,2020-06-06T20:54:09.040Z,"21km N of Searles Valley, CA"
2020-03-23T01:17:15.310Z,40.779,-112.053,9.98,3.94,20,0.19,uu60369062,2020-08-31T18:45:28.255Z,"8km NNE of Magna, Utah"
2020-03-22T21:08:21.390Z,35.596,-117.4321667,7.41,2.51,25,0.16,ci39111743,2020-06-06T20:54:07.040Z,"19km S of Searles Valley, CA"
2020-03-22T16:27:38.070Z,40.4251667,-124.827,12.4,4.78,7,0.16,nc73357410,2020-06-06T20:54:06.040Z,"47km WNW of Petrolia, CA"
2020-03-22T15:50:15.530Z,40.7513333,-112.0658333,9.37,2.82,16,0.18,uu60368937,2020-06-06T20:54:06.040Z,"5km NNE of Magna, Utah"
2020-03-22T09:36:01.380Z,47.72116667,-121.9388333,25.71,3.2,37,0.32,uw61585377,2020-06-06T20:54:05.040Z,"3km S of Duvall, Washington"
2020-03-22T02:53:13.892Z,39.1163,-119.7431,8.1,3.2,11,0.22,nn00719846,2020-07-23T16:43:57.102Z,"6km SE of Carson City, Nevada"
2020-03-21T23:46:55.940Z,35.8558333,-120.3946667,4.59,2.88,32,0.07,nc73357095,2020-06-06T20:54:04.040Z,"6km SE of Parkfield, CA"
2020-03-21T16:59:31.930Z,40.7433333,-112.0635,10.27,3.37,22,0.2,uu60368447,2020-06-06T20:54:02.040Z,"3km NE of Magna, Utah"
2020-03-21T11:46:23.890Z,37.3241667,-120.016,16.86,2.7,67,0.16,nc73356855,2020-06-06T20:54:02.040Z,"18km SSW of Mariposa, CA"
2020-03-21T09:06:40.800Z,40.7686667,-112.0773333,9.93,2.92,15,0.15,uu60368252,2020-06-06T20:54:02.040Z,"6km NNE of Magna, Utah"
2020-03-21T07:18:57.220Z,36.5003333,-120.6146667,10.26,2.64,101,0.17,nc73356775,2020-06-06T20:54:01.040Z,"11km NNE of New Idria, CA"
2020-03-21T01:33:35.369Z,39.1112,-119.7361,8.4,4.5,5,0.1334,nn00719663,2020-06-06T20:54:00.040Z,"6km N of Johnson Lane, Nevada"
2020-03-20T12:17:28.330Z,35.6658333,-117.5206667,12.63,2.53,25,0.14,ci39108623,2020-06-06T20:53:57.040Z,"15km ENE of Ridgecrest, CA"
2020-03-20T11:52:54.030Z,35.6631667,-117.523,9.85,3.59,153,0.13,ci39108583,2020-06-06T20:53:57.040Z,"15km ENE of Ridgecrest, CA"
2020-03-20T01:36:52.730Z,41.6923333,-111.671,12.62,2.52,13,0.2,uu60367177,2020-06-06T20:53:55.040Z,"12km E of Providence, Utah"
2020-03-19T18:16:39.330Z,40.7278333,-112.0975,11.49,2.75,17,0.18,uu60366812,2020-06-06T20:53:54.040Z,"1km NNW of Magna, Utah"
2020-03-19T14:18:53.690Z,32.9081667,-116.9533333,5.23,2.88,116,0.22,ci39107519,2020-06-06T20:53:53.040Z,"6km NNW of Lakeside, CA"
2020-03-19T13:52:25.950Z,40.7453333,-112.0308333,9.55,2.86,14,0.2,uu60366602,2020-06-06T20:53:53.040Z,"6km NNW of West Valley City, Utah"
2020-03-19T12:45:03.500Z,40.7385,-112.0346667,9.13,3.09,3,0.11,uu60020349,2020-06-06T20:53:53.040Z,"5km NE of Magna, Utah"
2020-03-19T12:44:47.700Z,40.7415,-112.0398333,9.18,3.2,9,0.15,uu60366502,2020-06-06T20:53:53.040Z,"6km NNW of West Valley City, Utah"
2020-03-19T10:17:04.530Z,37.3931667,-121.781,2.47,2.86,112,0.08,nc73355955,2020-06-06T20:53:52.040Z,"5km NE of Alum Rock, CA"
